,lhub_ts,unique_user,total_count,url_host,startTime,endTime
20991,,1,1.0,split-up.efficiently.com,1534017600000,1534104000000
20992,,1,1.0,scorestick-to.io,1534017600000,1534104000000
20993,,1,1.0,issue.least.io,1534017600000,1534104000000
20994,,1,3.0,check-inspecific.org,1534017600000,1534104000000
20995,,1,1.0,responsibility.shut-down.net,1534017600000,1534104000000
20996,,1,1.0,Februarysilly.edu,1534017600000,1534104000000
20997,,1,8.0,clear.lover.gov,1534017600000,1534104000000
20998,,1,1.0,selecthang-around.com,1534017600000,1534104000000
20999,,1,9.0,unfortunately.disgusting.gov,1534017600000,1534104000000
21000,,1,1.0,cabinetenter.edu,1534017600000,1534104000000
21001,,1,2.0,huntingclass.net,1534017600000,1534104000000
21002,,1,1.0,writingturn-up.com,1534017600000,1534104000000
21003,,1,1.0,abuse.give-away.com,1534017600000,1534104000000
21004,,1,13.0,plentyjust.com,1534017600000,1534104000000
21005,,1,1.0,trouble.sink.gov,1534017600000,1534104000000
21006,,1,1.0,easy.certain.edu,1534017600000,1534104000000
21007,,1,6.0,horizontal.core.gov,1534017600000,1534104000000
21008,,1,1.0,recall.delay.net,1534017600000,1534104000000
21009,,1,15.0,purposeuncontrolled.net,1534017600000,1534104000000
21010,,1,1.0,young.audience.org,1534017600000,1534104000000
21011,,1,5.0,gas.centimetre.edu,1534017600000,1534104000000
21012,,1,1.0,feed.flesh.org,1534017600000,1534104000000
21013,,1,4.0,greenscare.gov,1534017600000,1534104000000
21014,,1,30.0,swim.steam.com,1534017600000,1534104000000
21015,,1,1.0,look-after.ring-1.org,1534017600000,1534104000000
21016,,1,5.0,cheaplysailor.gov,1534017600000,1534104000000
21017,,1,33.0,battle.game.net,1534017600000,1534104000000
21018,,1,1.0,bring-backtwentieth.edu,1534017600000,1534104000000
21019,,1,1.0,wisealphabet.edu,1534017600000,1534104000000
21020,,1,1.0,muscleplus-1.gov,1534017600000,1534104000000
21021,,1,1.0,govern.backward.com,1534017600000,1534104000000
21022,,1,1.0,widewithout.com,1534017600000,1534104000000
21023,,1,1.0,read-over.further.com,1534017600000,1534104000000
21024,,1,2.0,exceptgo-by.gov,1534017600000,1534104000000
21025,,1,28.0,plantmotor.io,1534017600000,1534104000000
21026,,1,2.0,fix.sensitive.gov,1534017600000,1534104000000
21027,,1,18.0,resisttablet.com,1534017600000,1534104000000
21028,,1,9.0,single.crush.edu,1534017600000,1534104000000
21029,,1,2.0,spoiluse-up.net,1534017600000,1534104000000
21030,,1,2.0,non-legal.net,1534017600000,1534104000000
21031,,1,1.0,catch-up.only.net,1534017600000,1534104000000
21032,,1,6.0,much.me.org,1534017600000,1534104000000
21033,,1,1.0,clean-upthirteen.org,1534017600000,1534104000000
21034,,1,1.0,virtuallyeat.edu,1534017600000,1534104000000
21035,,1,2.0,activity.poison.com,1534017600000,1534104000000
21036,,1,1.0,glad.famous.io,1534017600000,1534104000000
21037,,1,4.0,fuelappear.com,1534017600000,1534104000000
21038,,1,558.0,issuecheat.org,1534017600000,1534104000000
21039,,1,3.0,glasscure.edu,1534017600000,1534104000000
21040,,1,3.0,wash-away.very.edu,1534017600000,1534104000000
21041,,1,9.0,sailor.occasionally.edu,1534017600000,1534104000000
21042,,1,2.0,writedig.com,1534017600000,1534104000000
21043,,1,1.0,push-forward.weakness.io,1534017600000,1534104000000
21044,,1,5.0,signaturesufficiently.gov,1534017600000,1534104000000
21045,,1,1.0,minebeach.io,1534017600000,1534104000000
21046,,1,9.0,bad.list.io,1534017600000,1534104000000
21047,,1,1.0,ourselves.cut-down.com,1534017600000,1534104000000
21048,,1,2.0,locationturn-up.io,1534017600000,1534104000000
21049,,1,1.0,chemical.it.org,1534017600000,1534104000000
21050,,1,1.0,sweepconscious.edu,1534017600000,1534104000000
21051,,1,4.0,entertainer.each.gov,1534017600000,1534104000000
21052,,1,1.0,floatincident.org,1534017600000,1534104000000
21053,,1,1.0,rulephase.org,1534017600000,1534104000000
21054,,1,14.0,soulshop.org,1534017600000,1534104000000
21055,,1,1.0,open-upten.io,1534017600000,1534104000000
21056,,1,43.0,doubtto.com,1534017600000,1534104000000
21057,,1,2.0,transportationme.gov,1534017600000,1534104000000
21058,,1,1.0,flatacross.gov,1534017600000,1534104000000
21059,,1,1.0,roughlyeat.io,1534017600000,1534104000000
21060,,1,1.0,slightjump.io,1534017600000,1534104000000
21061,,1,1.0,it.speed.gov,1534017600000,1534104000000
21062,,1,1.0,believe.to.gov,1534017600000,1534104000000
21063,,1,1.0,dampshooting.io,1534017600000,1534104000000
21064,,1,3.0,strangelyleft.io,1534017600000,1534104000000
21065,,1,2.0,milligram.ice.gov,1534017600000,1534104000000
21066,,1,1.0,score.dying.edu,1534017600000,1534104000000
21067,,1,1.0,noticeable.blank.org,1534017600000,1534104000000
21068,,1,13.0,hencechapter.net,1534017600000,1534104000000
21069,,1,105.0,shinehim.net,1534017600000,1534104000000
21070,,1,1.0,otherwisedrug.net,1534017600000,1534104000000
21071,,1,4.0,design.extremely.io,1534017600000,1534104000000
21072,,1,1.0,substitute.spread-out.net,1534017600000,1534104000000
21073,,1,3.0,mountresource.net,1534017600000,1534104000000
21074,,1,1.0,no-oneformer.edu,1534017600000,1534104000000
21075,,1,1.0,afterwards.unlikely.com,1534017600000,1534104000000
21076,,1,369.0,activename.org,1534017600000,1534104000000
21077,,1,3.0,grey.feed.com,1534017600000,1534104000000
21078,,1,2.0,bladeconstruct.com,1534017600000,1534104000000
21079,,1,11.0,least.advertise.org,1534017600000,1534104000000
21080,,1,1.0,animalexciting.edu,1534017600000,1534104000000
21081,,1,1.0,sixtiethcalled.net,1534017600000,1534104000000
21082,,1,1.0,split-upfault.edu,1534017600000,1534104000000
21083,,1,1.0,manage.pass-by.edu,1534017600000,1534104000000
21084,,1,2.0,senateattention.edu,1534017600000,1534104000000
21085,,1,2.0,expand.convenient.net,1534017600000,1534104000000
21086,,1,1.0,locally.neighbourhood.net,1534017600000,1534104000000
21087,,1,11.0,as.satisfying.org,1534017600000,1534104000000
21088,,1,2.0,conferenceit.org,1534017600000,1534104000000
21089,,1,68.0,weakness.dear.net,1534017600000,1534104000000
21090,,1,1.0,middlesoftly.net,1534017600000,1534104000000
21091,,1,1.0,himselfopposing.gov,1534017600000,1534104000000
21092,,1,1.0,environmentnature.com,1534017600000,1534104000000
21093,,1,3.0,maybeoff.gov,1534017600000,1534104000000
21094,,1,3.0,maintain.join-in.io,1534017600000,1534104000000
21095,,1,7.0,import.five.edu,1534017600000,1534104000000
21096,,1,1.0,yawnspin.gov,1534017600000,1534104000000
21097,,1,1.0,carpetswear.com,1534017600000,1534104000000
21098,,1,2.0,beautifullyfollow-up.net,1534017600000,1534104000000
21099,,1,1.0,unlikely.base-on.org,1534017600000,1534104000000
21100,,1,20.0,connection.sort-out.io,1534017600000,1534104000000
21101,,1,1.0,unexpectedadmire.gov,1534017600000,1534104000000
21102,,1,1.0,customer.difference.net,1534017600000,1534104000000
21103,,1,1.0,otherdesperate.edu,1534017600000,1534104000000
21104,,1,2.0,threat.self.edu,1534017600000,1534104000000
21105,,1,2.0,nice.correctly.org,1534017600000,1534104000000
21106,,1,11.0,farOctober.edu,1534017600000,1534104000000
21107,,1,1.0,weddingsuffering.org,1534017600000,1534104000000
21108,,1,2.0,cameraleague.com,1534017600000,1534104000000
21109,,1,1.0,fiftiethfollowing.io,1534017600000,1534104000000
21110,,1,3.0,put-together.regular.org,1534017600000,1534104000000
21111,,1,4.0,column.bay.com,1534017600000,1534104000000
21112,,1,4.0,medicinenewly.net,1534017600000,1534104000000
21113,,1,1.0,north.superior.io,1534017600000,1534104000000
21114,,1,1.0,emaileffect.gov,1534017600000,1534104000000
21115,,1,1.0,periodmoreover.edu,1534017600000,1534104000000
21116,,1,1.0,inneridentify.gov,1534017600000,1534104000000
21117,,1,2.0,thirddisappoint.net,1534017600000,1534104000000
21118,,1,3.0,shoulder.turn-back.io,1534017600000,1534104000000
21119,,1,1.0,privatelatest.net,1534017600000,1534104000000
21120,,1,7.0,recently.schedule.gov,1534017600000,1534104000000
21121,,1,2.0,buy.fill-in.org,1534017600000,1534104000000
21122,,1,1.0,candy.morally.com,1534017600000,1534104000000
21123,,1,1.0,discussion.base.net,1534017600000,1534104000000
21124,,1,1.0,relaxing.police.gov,1534017600000,1534104000000
21125,,1,1036318.0,unconsciouspound.io,1534017600000,1534104000000
21126,,1,1.0,backgroundtooth.io,1534017600000,1534104000000
21127,,1,1.0,loyal.word.edu,1534017600000,1534104000000
21128,,1,1.0,carry-outliquid.com,1534017600000,1534104000000
21129,,1,5.0,friendshipfrequently.gov,1534017600000,1534104000000
21130,,1,1.0,egg.cat.edu,1534017600000,1534104000000
21131,,1,3.0,necessary.skilful.net,1534017600000,1534104000000
21132,,1,1.0,stampwife.com,1534017600000,1534104000000
21133,,1,1.0,tuneours.net,1534017600000,1534104000000
21134,,1,1.0,soup.rough.edu,1534017600000,1534104000000
21135,,1,1.0,come-downpast.net,1534017600000,1534104000000
21136,,1,3.0,structure.frozen.gov,1534017600000,1534104000000
21137,,1,1.0,qualityweak.io,1534017600000,1534104000000
21138,,1,1.0,salary.piano.io,1534017600000,1534104000000
21139,,1,2.0,rich.particular.com,1534017600000,1534104000000
21140,,1,2.0,refrigerator.calm-down.com,1534017600000,1534104000000
21141,,1,1.0,drinknothing.com,1534017600000,1534104000000
21142,,1,1.0,tensionwet.io,1534017600000,1534104000000
21143,,1,4.0,put-out.correct.com,1534017600000,1534104000000
21144,,1,1.0,carefulcountryside.com,1534017600000,1534104000000
21145,,1,4.0,further.regarding.com,1534017600000,1534104000000
21146,,1,1.0,crush.father.edu,1534017600000,1534104000000
21147,,1,2.0,lawyer.religious.org,1534017600000,1534104000000
21148,,1,1.0,thief.skin.net,1534017600000,1534104000000
21149,,1,2.0,awkwardscissors.gov,1534017600000,1534104000000
21150,,1,1.0,weather.old-fashioned.net,1534017600000,1534104000000
21151,,1,4.0,suitcase.fancy.io,1534017600000,1534104000000
21152,,1,1.0,number.daily.org,1534017600000,1534104000000
21153,,1,2.0,excitingwhy.net,1534017600000,1534104000000
21154,,1,1.0,formula.explore.org,1534017600000,1534104000000
21155,,1,1.0,blockbuy.edu,1534017600000,1534104000000
21156,,1,1.0,sugartranslation.gov,1534017600000,1534104000000
21157,,1,9.0,operatefollowing.com,1534017600000,1534104000000
21158,,1,6.0,spiritual.found.org,1534017600000,1534104000000
21159,,1,5.0,news.pole.org,1534017600000,1534104000000
21160,,1,4.0,congratulatehowever.com,1534017600000,1534104000000
21161,,1,1.0,publicity.awful.gov,1534017600000,1534104000000
21162,,1,28.0,post-office.outstanding.net,1534017600000,1534104000000
21163,,1,4.0,myself.resort-to.org,1534017600000,1534104000000
21164,,1,2.0,thinpublicly.edu,1534017600000,1534104000000
21165,,1,4.0,meet.honestly.com,1534017600000,1534104000000
21166,,1,1.0,push-forwardposition.io,1534017600000,1534104000000
21167,,1,4.0,coughing.its.org,1534017600000,1534104000000
21168,,1,11.0,mandistribution.gov,1534017600000,1534104000000
21169,,1,1.0,glovesquare.gov,1534017600000,1534104000000
21170,,1,1.0,medical.closet.edu,1534017600000,1534104000000
21171,,1,1.0,bridgeview.org,1534017600000,1534104000000
21172,,1,1.0,sample.married.net,1534017600000,1534104000000
21173,,1,3.0,entertain.attempted.io,1534017600000,1534104000000
21174,,1,2.0,bush.hold-on.org,1534017600000,1534104000000
21175,,1,1.0,hand-overplate.org,1534017600000,1534104000000
21176,,1,6.0,circumstance.wash-away.edu,1534017600000,1534104000000
21177,,1,1.0,well-known.of.io,1534017600000,1534104000000
21178,,1,1.0,retire.unless.gov,1534017600000,1534104000000
21179,,1,1.0,loudly.urgent.io,1534017600000,1534104000000
21180,,1,1.0,faithful.experienced.org,1534017600000,1534104000000
21181,,1,3.0,colleaguecook.edu,1534017600000,1534104000000
21182,,1,1.0,progress.dog.gov,1534017600000,1534104000000
21183,,1,3.0,cannot.invite.net,1534017600000,1534104000000
21184,,1,2.0,leader.niece.net,1534017600000,1534104000000
21185,,1,2.0,eat-out.behave.net,1534017600000,1534104000000
21186,,1,1.0,tell-offpainful.io,1534017600000,1534104000000
21187,,1,1.0,see-to.convention.edu,1534017600000,1534104000000
21188,,1,2.0,stand-out.whereas.edu,1534017600000,1534104000000
21189,,1,1.0,killhunting.edu,1534017600000,1534104000000
21190,,1,12.0,surnamemaster.gov,1534017600000,1534104000000
21191,,1,1.0,concerning.lacking.io,1534017600000,1534104000000
21192,,1,1.0,generouspen.com,1534017600000,1534104000000
21193,,1,1.0,brandquote.com,1534017600000,1534104000000
21194,,1,8.0,annoyingmobile-phone.net,1534017600000,1534104000000
21195,,1,1.0,parliament.player.com,1534017600000,1534104000000
21196,,1,4.0,libraryouter.org,1534017600000,1534104000000
21197,,1,1.0,anybody.witness.org,1534017600000,1534104000000
21198,,1,15.0,particularquick.edu,1534017600000,1534104000000
21199,,1,1.0,measure.look-out.org,1534017600000,1534104000000
21200,,1,6.0,fromyours.com,1534017600000,1534104000000
21201,,1,2.0,mainlyalphabetical.com,1534017600000,1534104000000
21202,,1,1.0,suitcasecritical.io,1534017600000,1534104000000
21203,,1,1.0,wallet.consideration.org,1534017600000,1534104000000
21204,,1,9.0,museumspell.org,1534017600000,1534104000000
21205,,1,1.0,femaleoriginally.net,1534017600000,1534104000000
21206,,1,7.0,legallylength.com,1534017600000,1534104000000
21207,,1,1.0,fortieth.remote.io,1534017600000,1534104000000
21208,,1,1.0,coal.hide.gov,1534017600000,1534104000000
21209,,1,26.0,flooded.slowly.io,1534017600000,1534104000000
21210,,1,1.0,resist.murder.edu,1534017600000,1534104000000
21211,,1,2.0,probablyterrible.edu,1534017600000,1534104000000
21212,,1,1.0,star.make-into.io,1534017600000,1534104000000
21213,,1,1.0,please.eighth.com,1534017600000,1534104000000
21214,,1,1.0,minute-1think-about.net,1534017600000,1534104000000
21215,,1,1.0,garageretired.io,1534017600000,1534104000000
21216,,1,6.0,shave.bath.gov,1534017600000,1534104000000
21217,,1,4.0,ignoredistinguish.org,1534017600000,1534104000000
21218,,1,1.0,spiderhurry.net,1534017600000,1534104000000
21219,,1,2.0,deliveryflash.net,1534017600000,1534104000000
21220,,1,1.0,homeworkrace.io,1534017600000,1534104000000
21221,,1,4.0,branddiagram.gov,1534017600000,1534104000000
21222,,1,15.0,derivebill.edu,1534017600000,1534104000000
21223,,1,4.0,unemployment.modern.org,1534017600000,1534104000000
21224,,1,1.0,pour.sexual.io,1534017600000,1534104000000
21225,,1,1.0,distinguishhang-about.net,1534017600000,1534104000000
21226,,1,2.0,stay.unemployment.org,1534017600000,1534104000000
21227,,1,2.0,encouragement.gain.edu,1534017600000,1534104000000
21228,,1,3.0,primarily.time.gov,1534017600000,1534104000000
21229,,1,1.0,tendencymight.net,1534017600000,1534104000000
21230,,1,112.0,picture.partnership.org,1534017600000,1534104000000
21231,,1,1.0,brief.ice.edu,1534017600000,1534104000000
21232,,1,1.0,next-toambulance.edu,1534017600000,1534104000000
21233,,1,41.0,relationship.bitterly.gov,1534017600000,1534104000000
21234,,1,1.0,billioncontest.com,1534017600000,1534104000000
21235,,1,6.0,anybody.admiration.net,1534017600000,1534104000000
21236,,1,1.0,tiring.delay.edu,1534017600000,1534104000000
21237,,1,2.0,packet.journalist.org,1534017600000,1534104000000
21238,,1,3.0,laugh.basic.com,1534017600000,1534104000000
21239,,1,3.0,distinguish.hotel.com,1534017600000,1534104000000
21240,,1,3.0,betweendevote.org,1534017600000,1534104000000
21241,,1,1.0,chemistry.educated.gov,1534017600000,1534104000000
21242,,1,14.0,ratherpreparation.io,1534017600000,1534104000000
21243,,1,1.0,latest.publication.edu,1534017600000,1534104000000
21244,,1,1.0,diecheck-over.gov,1534017600000,1534104000000
21245,,1,4.0,ridetrap.org,1534017600000,1534104000000
21246,,1,1.0,knowthousand.io,1534017600000,1534104000000
21247,,1,2.0,hipdeclare.com,1534017600000,1534104000000
21248,,1,2.0,hang.strongly.com,1534017600000,1534104000000
21249,,1,1.0,privately.move-over.org,1534017600000,1534104000000
21250,,1,1.0,historyfrequently.gov,1534017600000,1534104000000
21251,,1,1.0,tillpush-forward.io,1534017600000,1534104000000
21252,,1,12.0,windowfactor.io,1534017600000,1534104000000
21253,,1,1.0,conditionscore.io,1534017600000,1534104000000
21254,,1,2.0,fill-inemotionally.gov,1534017600000,1534104000000
21255,,1,1.0,constructbiscuit.edu,1534017600000,1534104000000
21256,,1,1.0,have-to.quarter.org,1534017600000,1534104000000
21257,,1,2.0,birthsimple.net,1534017600000,1534104000000
21258,,1,34.0,hang-onblow.io,1534017600000,1534104000000
21259,,1,2.0,snake.thumb.net,1534017600000,1534104000000
21260,,1,4.0,career.pipe.org,1534017600000,1534104000000
21261,,1,1.0,clear-outdistinguish.edu,1534017600000,1534104000000
21262,,1,1.0,screen.separately.edu,1534017600000,1534104000000
21263,,1,1.0,becauseruler.edu,1534017600000,1534104000000
21264,,1,1.0,objectiveluggage.net,1534017600000,1534104000000
21265,,1,5.0,agree.pick.gov,1534017600000,1534104000000
21266,,1,6.0,business.curved.org,1534017600000,1534104000000
21267,,1,2.0,suddenlybrave.org,1534017600000,1534104000000
21268,,1,1.0,sockstove.gov,1534017600000,1534104000000
21269,,1,1.0,purchasevideo.com,1534017600000,1534104000000
21270,,1,1.0,dramatic.ear.edu,1534017600000,1534104000000
21271,,1,1.0,glueclear-out.gov,1534017600000,1534104000000
21272,,1,75.0,comfortablymostly.org,1534017600000,1534104000000
21273,,1,3.0,officerfrequent.edu,1534017600000,1534104000000
21274,,1,1.0,certificatekeep-out.io,1534017600000,1534104000000
21275,,1,2.0,apart-fromweekend.gov,1534017600000,1534104000000
21276,,1,2.0,importance.few.io,1534017600000,1534104000000
21277,,1,2.0,organizeshake.net,1534017600000,1534104000000
21278,,1,1.0,unite.close-1.gov,1534017600000,1534104000000
21279,,1,1.0,hire.half.org,1534017600000,1534104000000
21280,,1,2.0,read.dry-off.gov,1534017600000,1534104000000
21281,,1,8.0,get-out-of.politician.org,1534017600000,1534104000000
21282,,1,1.0,availablecritical.edu,1534017600000,1534104000000
21283,,1,12.0,whycoat.io,1534017600000,1534104000000
21284,,1,42.0,visibleput-through.io,1534017600000,1534104000000
21285,,1,1.0,impression.concentration.com,1534017600000,1534104000000
21286,,1,1.0,quitpursue.net,1534017600000,1534104000000
21287,,1,2.0,double.top.com,1534017600000,1534104000000
21288,,1,1.0,dog.carry-out.io,1534017600000,1534104000000
21289,,1,1.0,visit.thread.org,1534017600000,1534104000000
21290,,1,2.0,pray.look-into.net,1534017600000,1534104000000
21291,,1,2.0,past.bake.com,1534017600000,1534104000000
21292,,1,1.0,powderstand-up.com,1534017600000,1534104000000
21293,,1,7.0,music.marriage.gov,1534017600000,1534104000000
21294,,1,1.0,describe.equipment.net,1534017600000,1534104000000
21295,,1,1.0,carry.engine.org,1534017600000,1534104000000
21296,,1,2.0,dress-upwhole.com,1534017600000,1534104000000
21297,,1,1.0,pull-upcommunicate.com,1534017600000,1534104000000
21298,,1,1.0,exhibit.favourite.gov,1534017600000,1534104000000
21299,,1,5.0,uncomfortable.wear-out.org,1534017600000,1534104000000
21300,,1,1.0,pass-byadvert.io,1534017600000,1534104000000
21301,,1,1.0,foundationthan.edu,1534017600000,1534104000000
21302,,1,1.0,farmersupermarket.io,1534017600000,1534104000000
21303,,1,1.0,generally.disaster.net,1534017600000,1534104000000
21304,,1,2.0,relevantunemployment.io,1534017600000,1534104000000
21305,,1,1.0,routealarmed.gov,1534017600000,1534104000000
21306,,1,4.0,rule.of.io,1534017600000,1534104000000
21307,,1,4.0,conference.stand.org,1534017600000,1534104000000
21308,,1,2.0,upfestival.edu,1534017600000,1534104000000
21309,,1,668.0,talkguide.gov,1534017600000,1534104000000
21310,,1,24.0,confusedtonight.org,1534017600000,1534104000000
21311,,1,2.0,loud.reason.com,1534017600000,1534104000000
21312,,1,1.0,clothing.manner.io,1534017600000,1534104000000
21313,,1,3.0,rule-outthinking.net,1534017600000,1534104000000
21314,,1,13.0,swingtunnel.org,1534017600000,1534104000000
21315,,1,1.0,rumourbreathe-out.gov,1534017600000,1534104000000
21316,,1,2.0,alternative.formula.org,1534017600000,1534104000000
21317,,1,8.0,meltseek.io,1534017600000,1534104000000
21318,,1,5.0,play-with.academic.gov,1534017600000,1534104000000
21319,,1,341.0,industrial.ad.com,1534017600000,1534104000000
21320,,1,2.0,suitcase.nicely.edu,1534017600000,1534104000000
21321,,1,8.0,legalsuit.net,1534017600000,1534104000000
21322,,1,1.0,shapeimpress.net,1534017600000,1534104000000
21323,,1,1.0,depressing.safe.edu,1534017600000,1534104000000
21324,,1,1.0,mightdown.org,1534017600000,1534104000000
21325,,1,1.0,existrun.net,1534017600000,1534104000000
21326,,1,3.0,pretendincreasingly.gov,1534017600000,1534104000000
21327,,1,6.0,railway.interruption.io,1534017600000,1534104000000
21328,,1,1.0,speed-uptear-up.net,1534017600000,1534104000000
21329,,1,1.0,quantity.neither.org,1534017600000,1534104000000
21330,,1,1.0,spray.bicycle.gov,1534017600000,1534104000000
21331,,1,3.0,sheep.everywhere.org,1534017600000,1534104000000
21332,,1,7.0,hire-out.meat.com,1534017600000,1534104000000
21333,,1,1.0,crucial.hero.net,1534017600000,1534104000000
21334,,1,1.0,impossible.count-on.edu,1534017600000,1534104000000
21335,,1,14.0,hellbudget.edu,1534017600000,1534104000000
21336,,1,8.0,looseacademic.org,1534017600000,1534104000000
21337,,1,1.0,pupil.injured.net,1534017600000,1534104000000
21338,,1,4.0,force.apparently.gov,1534017600000,1534104000000
21339,,1,1.0,back-upof.gov,1534017600000,1534104000000
21340,,1,6.0,rightlybed.gov,1534017600000,1534104000000
21341,,1,3.0,warmthbudget.io,1534017600000,1534104000000
21342,,1,1.0,minestupid.gov,1534017600000,1534104000000
21343,,1,1.0,quantitycash.io,1534017600000,1534104000000
21344,,1,1.0,hear.resident.org,1534017600000,1534104000000
21345,,1,1.0,seat.reveal.gov,1534017600000,1534104000000
21346,,1,9.0,keep.weak.io,1534017600000,1534104000000
21347,,1,2.0,deal.delicate.io,1534017600000,1534104000000
21348,,1,6352.0,carelessly.global.gov,1534017600000,1534104000000
21349,,1,7.0,theatreroot.gov,1534017600000,1534104000000
21350,,1,1.0,pleasuremate.com,1534017600000,1534104000000
21351,,1,6.0,criticizeexcited.org,1534017600000,1534104000000
21352,,1,1.0,post-office.movement.edu,1534017600000,1534104000000
21353,,1,3.0,ankle.devote-to.org,1534017600000,1534104000000
21354,,1,1.0,wristmust.com,1534017600000,1534104000000
21355,,1,1.0,wirekick.io,1534017600000,1534104000000
21356,,1,9.0,replydinner.gov,1534017600000,1534104000000
21357,,1,2.0,whatwrapping.gov,1534017600000,1534104000000
21358,,1,2.0,lightly.pronunciation.net,1534017600000,1534104000000
21359,,1,1.0,immoral.effect.net,1534017600000,1534104000000
21360,,1,2.0,bathcontrast.io,1534017600000,1534104000000
21361,,1,1.0,locate.addition.com,1534017600000,1534104000000
21362,,1,57.0,treatcaptain.com,1534017600000,1534104000000
21363,,1,3.0,arisehandle.net,1534017600000,1534104000000
21364,,1,1.0,occupy.pursue.edu,1534017600000,1534104000000
21365,,1,1.0,mild.guess.io,1534017600000,1534104000000
21366,,1,1.0,heatingfaint.gov,1534017600000,1534104000000
21367,,1,1.0,swearing.danger.com,1534017600000,1534104000000
21368,,1,1.0,second-1bake.io,1534017600000,1534104000000
21369,,1,1.0,Wednesdayriding.net,1534017600000,1534104000000
21370,,1,225.0,divorcemake-up.com,1534017600000,1534104000000
21371,,1,1.0,rock.connection.net,1534017600000,1534104000000
21372,,1,3.0,prevent.important.net,1534017600000,1534104000000
21373,,1,1.0,recommendbring-up.net,1534017600000,1534104000000
21374,,1,1.0,wear.nearby.net,1534017600000,1534104000000
21375,,1,1.0,joint.curiously.org,1534017600000,1534104000000
21376,,1,1.0,gearmass.edu,1534017600000,1534104000000
21377,,1,2.0,backwards.geography.io,1534017600000,1534104000000
21378,,1,1.0,difference.grant.com,1534017600000,1534104000000
21379,,1,2.0,congresscheck-on.net,1534017600000,1534104000000
21380,,1,3.0,diagramopenly.edu,1534017600000,1534104000000
21381,,1,2.0,gentlemanlabel.net,1534017600000,1534104000000
21382,,1,2.0,differenceplanet.gov,1534017600000,1534104000000
21383,,1,3.0,anything.tightly.gov,1534017600000,1534104000000
21384,,1,2.0,telephoneoppose.org,1534017600000,1534104000000
21385,,1,2.0,southcigarette.gov,1534017600000,1534104000000
21386,,1,3.0,health.explanation.edu,1534017600000,1534104000000
21387,,1,1.0,insultsailor.com,1534017600000,1534104000000
21388,,1,1.0,economyfall.gov,1534017600000,1534104000000
21389,,1,1.0,explain.bake.org,1534017600000,1534104000000
21390,,1,1.0,usual.disapproving.org,1534017600000,1534104000000
21391,,1,1.0,shut-up.series.org,1534017600000,1534104000000
21392,,1,4.0,neitherbriefly.io,1534017600000,1534104000000
21393,,1,8.0,relative.climate.com,1534017600000,1534104000000
21394,,1,7.0,tip-over.essentially.org,1534017600000,1534104000000
21395,,1,8.0,pension-1.move-in.com,1534017600000,1534104000000
21396,,1,9.0,personalwithout.gov,1534017600000,1534104000000
21397,,1,6.0,planthing.org,1534017600000,1534104000000
21398,,1,3.0,applyequipment.gov,1534017600000,1534104000000
21399,,1,2.0,family.action.edu,1534017600000,1534104000000
21400,,1,1.0,fortiethdirty.io,1534017600000,1534104000000
21401,,1,1.0,declineeducated.com,1534017600000,1534104000000
21402,,1,1.0,stingproblem.org,1534017600000,1534104000000
21403,,1,29.0,fit.clock.org,1534017600000,1534104000000
21404,,1,1.0,dry.illegally.edu,1534017600000,1534104000000
21405,,1,3.0,next-to.comfortably.net,1534017600000,1534104000000
21406,,1,2.0,threadindirect.org,1534017600000,1534104000000
21407,,1,1.0,somebodycut-back.net,1534017600000,1534104000000
21408,,1,1.0,expert.translation.org,1534017600000,1534104000000
21409,,1,1.0,breakfaststart-out.org,1534017600000,1534104000000
21410,,1,1.0,insult.thus.org,1534017600000,1534104000000
21411,,1,1.0,break-in.speed.gov,1534017600000,1534104000000
21412,,1,1.0,housespeak.net,1534017600000,1534104000000
21413,,1,4.0,leave.introduction.gov,1534017600000,1534104000000
21414,,1,1.0,lossdrink.gov,1534017600000,1534104000000
21415,,1,3.0,indeed.deaf.edu,1534017600000,1534104000000
21416,,1,7.0,pressregret.org,1534017600000,1534104000000
21417,,1,1.0,well-knownkeen.com,1534017600000,1534104000000
21418,,1,6.0,develop.dare.net,1534017600000,1534104000000
21419,,1,3.0,shoot-down.trial.io,1534017600000,1534104000000
21420,,1,38.0,miss-outtruth.com,1534017600000,1534104000000
21421,,1,7.0,soundattempted.org,1534017600000,1534104000000
21422,,1,1.0,buildpolish.io,1534017600000,1534104000000
21423,,1,1.0,oilretire.org,1534017600000,1534104000000
21424,,1,3.0,breadvote.edu,1534017600000,1534104000000
21425,,1,3.0,bus.swallow.com,1534017600000,1534104000000
21426,,1,1.0,multiplyoh.gov,1534017600000,1534104000000
21427,,1,1.0,thirtyconvince.net,1534017600000,1534104000000
21428,,1,2.0,breath.pursue.com,1534017600000,1534104000000
21429,,1,5.0,paralleldirectly.io,1534017600000,1534104000000
21430,,1,1.0,currentpolitically.io,1534017600000,1534104000000
21431,,1,1.0,bring-downskin.io,1534017600000,1534104000000
21432,,1,2.0,bedsystem.net,1534017600000,1534104000000
21433,,1,9.0,activethan.gov,1534017600000,1534104000000
21434,,1,1.0,follow.sorry.edu,1534017600000,1534104000000
21435,,1,1.0,soft.usually.edu,1534017600000,1534104000000
21436,,1,1.0,watch-out-for.parliament.edu,1534017600000,1534104000000
21437,,1,2.0,rid.load.net,1534017600000,1534104000000
21438,,1,1.0,become.cross-out.org,1534017600000,1534104000000
