lhub_ts,TargetUserID,_time,index,Workstation_Name,SourceUserID,SourceUserName,EventCode,ComputerName,Logon_Type,Account_Domain,TargetUserName,_kv,Source_Network_Address
1550075243000,0x812758,2019-02-13T10:27:23.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,7,"HQ1,HQ1",mark,1,-
1550075243000,0x8126E5,2019-02-13T10:27:23.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,11,"HQ1,HQ1",mark,1,127.0.0.1
1550075049000,0x161AD29,2019-02-13T10:24:09.000-06:00,wintel,EPSILON,0x3E7,EPSILON$,4624,epsilon.hq1.com,7,"HQ1,HQ1",dan.blast,1,-
1550075049000,0x161ACE2,2019-02-13T10:24:09.000-06:00,wintel,EPSILON,0x3E7,EPSILON$,4624,epsilon.hq1.com,11,"HQ1,HQ1",dan.blast,1,127.0.0.1
1550074779000,0x1403CE,2019-02-13T10:19:39.000-06:00,wintel,JIM,0x3E7,JIM$,4624,jim.hq1.com,7,"HQ1,HQ1",developer4,1,-
1550074779000,0x14038B,2019-02-13T10:19:39.000-06:00,wintel,JIM,0x3E7,JIM$,4624,jim.hq1.com,11,"HQ1,HQ1",developer4,1,127.0.0.1
1550074731000,0x2B9A1ED,2019-02-13T10:18:51.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,7,"HQ1,HQ1",eric,1,-
1550074731000,0x2B9A0D1,2019-02-13T10:18:51.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,11,"HQ1,HQ1",eric,1,127.0.0.1
1550074562000,0x2ADB2B0,2019-02-13T10:16:02.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550074562000,0x2ADB295,2019-02-13T10:16:02.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550074562000,0x2ADAFCB,2019-02-13T10:16:02.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Font Driver Host",UMFD-3,1,-
1550074520000,0x206E43D,2019-02-13T10:15:20.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",sally,1,-
1550074519000,0x206E3ED,2019-02-13T10:15:19.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",sally,1,127.0.0.1
1550073754000,0x1C8E635,2019-02-13T10:02:34.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",sally,1,-
1550073754000,0x1C8E5B0,2019-02-13T10:02:34.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",sally,1,127.0.0.1
1550073584000,0x2B2277,2019-02-13T09:59:44.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,7,"HQ1,HQ1",norm,1,-
1550073584000,0x2B2226,2019-02-13T09:59:44.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,11,"HQ1,HQ1",norm,1,127.0.0.1
1550073580000,0x73C439,2019-02-13T09:59:40.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,7,"HQ1,HQ1",mark,1,-
1550073580000,0x73C2FC,2019-02-13T09:59:40.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,11,"HQ1,HQ1",mark,1,127.0.0.1
1550073538000,0xD8BC92,2019-02-13T09:58:58.000-06:00,wintel,EPSILON,0x3E7,EPSILON$,4624,epsilon.hq1.com,7,"HQ1,HQ1",dan.blast,1,-
1550073537000,0xD8B80F,2019-02-13T09:58:57.000-06:00,wintel,EPSILON,0x3E7,EPSILON$,4624,epsilon.hq1.com,11,"HQ1,HQ1",dan.blast,1,127.0.0.1
1550060235000,0x366A5D,2019-02-13T06:17:15.000-06:00,wintel,-,0x3E7,KHA$,4624,kha.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550060235000,0x366A48,2019-02-13T06:17:15.000-06:00,wintel,-,0x3E7,KHA$,4624,kha.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550060235000,0x366754,2019-02-13T06:17:15.000-06:00,wintel,-,0x3E7,KHA$,4624,kha.hq1.com,2,"HQ1,Font Driver Host",UMFD-3,1,-
1550059907000,0x2B5CB4,2019-02-13T06:11:47.000-06:00,wintel,KHA,0x3E7,KHA$,4624,kha.hq1.com,7,"HQ1,HQ1",mark,1,-
1550059907000,0x2B5C6B,2019-02-13T06:11:47.000-06:00,wintel,KHA,0x3E7,KHA$,4624,kha.hq1.com,11,"HQ1,HQ1",mark,1,127.0.0.1
1550047485000,0x29D7D7,2019-02-13T02:44:45.000-06:00,wintel,-,0x3E7,KHA$,4624,kha.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550047485000,0x29D7BC,2019-02-13T02:44:45.000-06:00,wintel,-,0x3E7,KHA$,4624,kha.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550047485000,0x29D377,2019-02-13T02:44:45.000-06:00,wintel,-,0x3E7,KHA$,4624,kha.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550047197000,0xDEDE,2019-02-13T02:39:57.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550047197000,0xDEAA,2019-02-13T02:39:57.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550047197000,0x8704,2019-02-13T02:39:57.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550047197000,0x85DA,2019-02-13T02:39:57.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Font Driver Host",UMFD-0,1,-
1550046635000,0x66176F,2019-02-13T02:30:35.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-4,1,-
1550046635000,0x66175C,2019-02-13T02:30:35.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-4,1,-
1550046635000,0x661541,2019-02-13T02:30:35.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Font Driver Host",UMFD-4,1,-
1550045854000,0x4561DE,2019-02-13T02:17:34.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,7,"HQ1,HQ1",eric,1,-
1550045854000,0x456053,2019-02-13T02:17:34.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,11,"HQ1,HQ1",eric,1,127.0.0.1
1550045853000,0x44F3AC,2019-02-13T02:17:33.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550045853000,0x44F390,2019-02-13T02:17:33.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550045853000,0x44F0F3,2019-02-13T02:17:33.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Font Driver Host",UMFD-3,1,-
1550045853000,0x44EBDB,2019-02-13T02:17:33.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,HQ1",eric,1,127.0.0.1
1550044245000,0xFDEE65,2019-02-13T01:50:45.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,7,"HQ1,HQ1",Administrator,1,-
1550044245000,0xFDED68,2019-02-13T01:50:45.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,11,"HQ1,HQ1",Administrator,1,127.0.0.1
1550044244000,0xFD68CB,2019-02-13T01:50:44.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550044244000,0xFD68AA,2019-02-13T01:50:44.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550044244000,0xFD65C0,2019-02-13T01:50:44.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550044244000,0xFD5F7E,2019-02-13T01:50:44.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,7,"HQ1,HQ1",Administrator,1,-
1550044244000,0xFD5F2A,2019-02-13T01:50:44.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,11,"HQ1,HQ1",Administrator,1,127.0.0.1
1550043740000,0x5AD9A6,2019-02-13T01:42:20.000-06:00,wintel,WINDOWS-AUPC1C5,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,7,"HQ1,HQ1",Administrator,1,-
1550043740000,0x5AD770,2019-02-13T01:42:20.000-06:00,wintel,WINDOWS-AUPC1C5,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,11,"HQ1,HQ1",Administrator,1,127.0.0.1
1550043739000,0x5A66C0,2019-02-13T01:42:19.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550043739000,0x5A66A6,2019-02-13T01:42:19.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Window Manager",DWM-3,1,-
1550043739000,0x5A640C,2019-02-13T01:42:19.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Font Driver Host",UMFD-3,1,-
1550043739000,0x5A5EFD,2019-02-13T01:42:19.000-06:00,wintel,WINDOWS-AUPC1C5,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,7,"HQ1,HQ1",Administrator,1,-
1550043739000,0x5A5EB2,2019-02-13T01:42:19.000-06:00,wintel,WINDOWS-AUPC1C5,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,11,"HQ1,HQ1",Administrator,1,127.0.0.1
1550040939000,0x326F7D,2019-02-13T00:55:39.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,7,"HQ1,HQ1",eric,1,-
1550040939000,0x326E90,2019-02-13T00:55:39.000-06:00,wintel,ALPHA,0x3E7,ALPHA$,4624,alpha.hq1.com,11,"HQ1,HQ1",eric,1,127.0.0.1
1550040230000,0xB62A7C,2019-02-13T00:43:50.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",sally,1,-
1550040230000,0xB62A28,2019-02-13T00:43:50.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",sally,1,127.0.0.1
1550039097000,0x39E4D9,2019-02-13T00:24:57.000-06:00,wintel,WINDOWS-AUPC1C5,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,7,"HQ1,HQ1",sally,1,-
1550039096000,0x39E485,2019-02-13T00:24:56.000-06:00,wintel,WINDOWS-AUPC1C5,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,11,"HQ1,HQ1",sally,1,127.0.0.1
1550038755000,0x598695,2019-02-13T00:19:15.000-06:00,wintel,-,0x3E7,ZETA$,4624,zeta.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550038755000,0x59867A,2019-02-13T00:19:15.000-06:00,wintel,-,0x3E7,ZETA$,4624,zeta.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550038755000,0x5982A3,2019-02-13T00:19:15.000-06:00,wintel,-,0x3E7,ZETA$,4624,zeta.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550038500000,0x480AC0,2019-02-13T00:15:00.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,2,"HQ1,HQ1",norm,1,127.0.0.1
1550037507000,0x2A26BE,2019-02-12T23:58:27.000-06:00,wintel,ZETA,0x3E7,ZETA$,4624,zeta.hq1.com,2,"HQ1,HQ1",norm,1,127.0.0.1
1550037257000,0x2DA900,2019-02-12T23:54:17.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,7,"HQ1,HQ1",norm,1,-
1550037257000,0x2DA8B8,2019-02-12T23:54:17.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,11,"HQ1,HQ1",norm,1,127.0.0.1
1550035871000,0x4F943,2019-02-12T23:31:11.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",sally,1,-
1550035871000,0x4F88F,2019-02-12T23:31:11.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",sally,1,127.0.0.1
1550035834000,0xECA2,2019-02-12T23:30:34.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550035834000,0xEC6C,2019-02-12T23:30:34.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550035834000,0xD258,2019-02-12T23:30:34.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550035834000,0x90FF,2019-02-12T23:30:34.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Font Driver Host",UMFD-0,1,-
1550035451000,0x3C57F9,2019-02-12T23:24:11.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,7,"HQ1,HQ1",sally,1,-
1550035436000,0x3C34A9,2019-02-12T23:23:56.000-06:00,wintel,BETA,0x3E7,BETA$,4624,beta.hq1.com,11,"HQ1,HQ1",sally,1,127.0.0.1
1550035316000,0x33D3C8,2019-02-12T23:21:56.000-06:00,wintel,-,0x3E7,THA$,4624,tha.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550035316000,0x33D3A9,2019-02-12T23:21:56.000-06:00,wintel,-,0x3E7,THA$,4624,tha.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550035316000,0x33D0CB,2019-02-12T23:21:56.000-06:00,wintel,-,0x3E7,THA$,4624,tha.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550035282000,0x2C3229,2019-02-12T23:21:22.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550035282000,0x2C31F2,2019-02-12T23:21:22.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550035282000,0x2C2D16,2019-02-12T23:21:22.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550035241000,0x3866DF,2019-02-12T23:20:41.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550035241000,0x3866C6,2019-02-12T23:20:41.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550035241000,0x38668F,2019-02-12T23:20:41.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550034500000,0x1BBAC1,2019-02-12T23:08:20.000-06:00,wintel,WINDOWS-AUPC1C5,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,HQ1",sally,1,127.0.0.1
1550034097000,0xDC5EE,2019-02-12T23:01:37.000-06:00,wintel,THA,0x3E7,THA$,4624,tha.hq1.com,7,"HQ1,HQ1",Administrator,1,-
1550034097000,0xDC59A,2019-02-12T23:01:37.000-06:00,wintel,THA,0x3E7,THA$,4624,tha.hq1.com,11,"HQ1,HQ1",Administrator,1,127.0.0.1
1550034043000,0x44875,2019-02-12T23:00:43.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,7,"HQ1,HQ1",norm,1,-
1550034043000,0x44809,2019-02-12T23:00:43.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,11,"HQ1,HQ1",norm,1,127.0.0.1
1550033970000,0xDDA4,2019-02-12T22:59:30.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550033970000,0xDD81,2019-02-12T22:59:30.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550033969000,0xC69D,2019-02-12T22:59:29.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550033969000,0x8377,2019-02-12T22:59:29.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Font Driver Host",UMFD-0,1,-
1550033689000,0xCE0AA,2019-02-12T22:54:49.000-06:00,wintel,JIM,0x3E7,JIM$,4624,jim.hq1.com,11,"HQ1,HQ1",Administrator,1,::1
1550033594000,0x7A840,2019-02-12T22:53:14.000-06:00,wintel,JIM,0x3E7,JIM$,4624,jim.hq1.com,7,"HQ1,HQ1",developer4,1,-
1550033593000,0x7A7DC,2019-02-12T22:53:13.000-06:00,wintel,JIM,0x3E7,JIM$,4624,jim.hq1.com,11,"HQ1,HQ1",developer4,1,127.0.0.1
1550033359000,0x54FDB1,2019-02-12T22:49:19.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550033359000,0x54FD95,2019-02-12T22:49:19.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550033359000,0x54FACE,2019-02-12T22:49:19.000-06:00,wintel,-,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550033359000,0x54F64F,2019-02-12T22:49:19.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,7,"HQ1,HQ1",norm,1,-
1550033359000,0x54F5E1,2019-02-12T22:49:19.000-06:00,wintel,WINDOWS-5M8M95H,0x3E7,WINDOWS-5M8M95H$,4624,WINDOWS-5M8M95H.hq1.com,11,"HQ1,HQ1",norm,1,127.0.0.1
1550032870000,0x798A2,2019-02-12T22:41:10.000-06:00,wintel,KHA,0x3E7,KHA$,4624,kha.hq1.com,7,"HQ1,HQ1",mark,1,-
1550032869000,0x7976A,2019-02-12T22:41:09.000-06:00,wintel,KHA,0x3E7,KHA$,4624,kha.hq1.com,11,"HQ1,HQ1",mark,1,127.0.0.1
1550029745000,0xD143,2019-02-12T21:49:05.000-06:00,wintel,-,0x3E7,JIM$,4624,jim.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550029745000,0xD10F,2019-02-12T21:49:05.000-06:00,wintel,-,0x3E7,JIM$,4624,jim.hq1.com,2,"HQ1,Window Manager",DWM-1,1,-
1550029745000,0xC336,2019-02-12T21:49:05.000-06:00,wintel,-,0x3E7,JIM$,4624,jim.hq1.com,2,"HQ1,Font Driver Host",UMFD-1,1,-
1550029745000,0x7E81,2019-02-12T21:49:05.000-06:00,wintel,-,0x3E7,JIM$,4624,jim.hq1.com,2,"HQ1,Font Driver Host",UMFD-0,1,-
1550024273000,0x2F6135,2019-02-12T20:17:53.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024273000,0x2F6117,2019-02-12T20:17:53.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024273000,0x2F5E86,2019-02-12T20:17:53.000-06:00,wintel,-,0x3E7,ALPHA$,4624,alpha.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550024267000,0x3B419A,2019-02-12T20:17:47.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024267000,0x3B4175,2019-02-12T20:17:47.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024267000,0x3B38ED,2019-02-12T20:17:47.000-06:00,wintel,-,0x3E7,BETA$,4624,beta.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550024260000,0x2C7487,2019-02-12T20:17:40.000-06:00,wintel,-,0x3E7,GAMMA$,4624,gamma.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024260000,0x2C746D,2019-02-12T20:17:40.000-06:00,wintel,-,0x3E7,GAMMA$,4624,gamma.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024260000,0x2C7191,2019-02-12T20:17:40.000-06:00,wintel,-,0x3E7,GAMMA$,4624,gamma.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550024252000,0x294C59,2019-02-12T20:17:32.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024252000,0x294C28,2019-02-12T20:17:32.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024252000,0x2948F3,2019-02-12T20:17:32.000-06:00,wintel,-,0x3E7,DELTA$,4624,delta.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550024236000,0x35B69B,2019-02-12T20:17:16.000-06:00,wintel,-,0x3E7,KAPPA$,4624,kappa.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024236000,0x35B66B,2019-02-12T20:17:16.000-06:00,wintel,-,0x3E7,KAPPA$,4624,kappa.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024236000,0x35B020,2019-02-12T20:17:16.000-06:00,wintel,-,0x3E7,KAPPA$,4624,kappa.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550024231000,0x51299F,2019-02-12T20:17:11.000-06:00,wintel,-,0x3E7,IOTA$,4624,iota.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024231000,0x512980,2019-02-12T20:17:11.000-06:00,wintel,-,0x3E7,IOTA$,4624,iota.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024231000,0x5126E1,2019-02-12T20:17:11.000-06:00,wintel,-,0x3E7,IOTA$,4624,iota.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550024223000,0x710E4C,2019-02-12T20:17:03.000-06:00,wintel,-,0x3E7,THETA$,4624,theta.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024223000,0x710E28,2019-02-12T20:17:03.000-06:00,wintel,-,0x3E7,THETA$,4624,theta.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024223000,0x710AEF,2019-02-12T20:17:03.000-06:00,wintel,-,0x3E7,THETA$,4624,theta.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550024217000,0x4313E7,2019-02-12T20:16:57.000-06:00,wintel,-,0x3E7,ETA$,4624,eta.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024217000,0x4313CC,2019-02-12T20:16:57.000-06:00,wintel,-,0x3E7,ETA$,4624,eta.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024217000,0x430FF4,2019-02-12T20:16:57.000-06:00,wintel,-,0x3E7,ETA$,4624,eta.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550024182000,0xE7662,2019-02-12T20:16:22.000-06:00,wintel,-,0x3E7,BA$,4624,ba.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024182000,0xE7632,2019-02-12T20:16:22.000-06:00,wintel,-,0x3E7,BA$,4624,ba.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024182000,0xE7216,2019-02-12T20:16:22.000-06:00,wintel,-,0x3E7,BA$,4624,ba.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550024157000,0x165478,2019-02-12T20:15:57.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024157000,0x165439,2019-02-12T20:15:57.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024157000,0x165146,2019-02-12T20:15:57.000-06:00,wintel,-,0x3E7,WINDOWS-AUPC1C5$,4624,WINDOWS-AUPC1C5.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550024145000,0x6B29B,2019-02-12T20:15:45.000-06:00,wintel,-,0x3E7,KHA$,4624,kha.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024145000,0x6B282,2019-02-12T20:15:45.000-06:00,wintel,-,0x3E7,KHA$,4624,kha.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024145000,0x6AFEB,2019-02-12T20:15:45.000-06:00,wintel,-,0x3E7,KHA$,4624,kha.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
1550024136000,0xB582F,2019-02-12T20:15:36.000-06:00,wintel,-,0x3E7,HA$,4624,ha.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024136000,0xB5803,2019-02-12T20:15:36.000-06:00,wintel,-,0x3E7,HA$,4624,ha.hq1.com,2,"HQ1,Window Manager",DWM-2,1,-
1550024136000,0xB5464,2019-02-12T20:15:36.000-06:00,wintel,-,0x3E7,HA$,4624,ha.hq1.com,2,"HQ1,Font Driver Host",UMFD-2,1,-
